src	answer	options	category	question	cot_content	question_id	answer_index	total_tokens	meta_cluster	base_cluster	entropy_ans_correct_qwen2	entropy_value_qwen2	entropy_ans_qwen2	norm_entropy
stemez-PhysicalChemistry	J	['1.98 cal mol^-1 K^-1', '1.10 cal mol^-1 K^-1', '3.20 cal mol^-1 K^-1', '2.50 cal mol^-1 K^-1', '0.00 cal mol^-1 K^-1', '1.75 cal mol^-1 K^-1', '0.69 cal mol^-1 K^-1', '2.78 cal mol^-1 K^-1', '4.00 cal mol^-1 K^-1', '1.38 cal mol^-1 K^-1']	chemistry	What is the approximate value of the residual entropy at absolute zero for nitric oxide (NO)? Select the correct numerical value from the provided options.		4558	9	118	Scientific Calculations	Chemistry Calculations	False	1.6298518180847168	8	0.7299975311131006
stemez-PhysicalChemistry	J	['1.98 cal mol^-1 K^-1', '1.10 cal mol^-1 K^-1', '3.20 cal mol^-1 K^-1', '2.50 cal mol^-1 K^-1', '0.00 cal mol^-1 K^-1', '1.75 cal mol^-1 K^-1', '0.69 cal mol^-1 K^-1', '2.78 cal mol^-1 K^-1', '4.00 cal mol^-1 K^-1', '1.38 cal mol^-1 K^-1']	chemistry	What is the approximate value of the residual entropy at absolute zero for nitric oxide (NO)? Select the correct numerical option from the provided choices.		4558	9	118	Scientific Calculations	Chemistry Calculations	False	1.6298518180847168	8	0.7299975311131006
ori_mmlu-professional_law	G	"[""Move to set aside the verdict based on the new evidence that contradicts the plaintiff's claims."", ""Move for relief from the judgment on the ground that the plaintiff's injuries were not as severe as originally presented."", ""Move for a new trial or in the alternative for remittitur to reduce the award in light of the shortened duration of the plaintiff's injuries."", 'Move for relief from the judgment on the ground that the plaintiff misled the court about her condition.', ""Move for relief from the judgment on the ground that there is newly discovered evidence that the plaintiff's injuries were not permanent."", 'Request a retrial on the basis of newly discovered evidence that could alter the verdict.', 'Move for relief from the judgment on the ground that the plaintiff committed a fraud in obtaining damages for permanent injuries.', ""Move for relief from the judgment on the ground that the judgment was based on the jury's mistaken belief that the plaintiff's injuries would be permanent."", 'File an appeal with the appellate court alleging that the judgment was based on false information.', ""Move for relief from the judgment arguing that the jury's decision was influenced by emotional rather than factual reasoning.""]"	law	What is the most appropriate legal remedy the defendant should pursue to challenge the $5 million judgment after discovering new video evidence—recorded after the trial—that appears to disprove the plaintiff’s claim of permanent paralysis?		1643	6	325	Legal & Moral Implications	Legal Scenarios	False	0.5021446943283081	8	0.2249065731337265
ori_mmlu-professional_law	G	"[""Move to set aside the verdict based on the new evidence that contradicts the plaintiff's claims."", ""Move for relief from the judgment on the ground that the plaintiff's injuries were not as severe as originally presented."", ""Move for a new trial or in the alternative for remittitur to reduce the award in light of the shortened duration of the plaintiff's injuries."", 'Move for relief from the judgment on the ground that the plaintiff misled the court about her condition.', ""Move for relief from the judgment on the ground that there is newly discovered evidence that the plaintiff's injuries were not permanent."", 'Request a retrial on the basis of newly discovered evidence that could alter the verdict.', 'Move for relief from the judgment on the ground that the plaintiff committed a fraud in obtaining damages for permanent injuries.', ""Move for relief from the judgment on the ground that the judgment was based on the jury's mistaken belief that the plaintiff's injuries would be permanent."", 'File an appeal with the appellate court alleging that the judgment was based on false information.', ""Move for relief from the judgment arguing that the jury's decision was influenced by emotional rather than factual reasoning.""]"	law	Under Federal Rule of Civil Procedure 60(b), which of the following is the most appropriate motion the defendant should file to challenge the $5 million judgment after discovering new video evidence showing the plaintiff jogging—contradicting her trial testimony that her legs were permanently paralyzed?		1643	6	325	Legal & Moral Implications	Legal Scenarios	False	0.5021446943283081	8	0.2249065731337265
ori_mmlu-professional_psychology	G	['the focus on negative reinforcement', 'the emphasis on observation over experimentation', 'the use of the trial-and-error system', 'the application of cognitive theory', 'the disregard for individual differences in behavior', 'the use of the operant conditioning principle', 'the use of the animals in laboratory experiments', 'the use of the classical conditioning principle', 'the use of the humans in laboratory experiments']	psychology	What was another key point of disagreement between ethologists and behaviorists, beyond the criticism that behaviorists overlooked evolutionary innate learning biases?		2197	6	113	Psychology Behavior	Psychology Questions (0)	False	0.0406871624290943	5	0.0182234530720342
ori_mmlu-professional_psychology	G	['the focus on negative reinforcement', 'the emphasis on observation over experimentation', 'the use of the trial-and-error system', 'the application of cognitive theory', 'the disregard for individual differences in behavior', 'the use of the operant conditioning principle', 'the use of the animals in laboratory experiments', 'the use of the classical conditioning principle', 'the use of the humans in laboratory experiments']	psychology	What was another key point of disagreement between ethologists and behaviorists, beyond the criticism that behaviorists overlooked evolutionary, innate learning predispositions?		2197	6	113	Psychology Behavior	Psychology Questions (0)	False	0.0406871624290943	5	0.0182234530720342
scibench-calculus	D	['6.0 $\mathrm{J}$', '2.4 $\mathrm{J}$', '4.0 $\mathrm{J}$', ' 3.2 $\mathrm{J}$', '7.5 $\mathrm{J}$', '4.5 $\mathrm{J}$', '3.6 $\mathrm{J}$', '5.5 $\mathrm{J}$', '5.0 $\mathrm{J}$', '2.8 $\mathrm{J}$']	math	What is the total work required to stretch a spring from its natural length of 12 cm to 20 cm, given that a 30 N force is needed to stretch it from 12 cm to 15 cm?		7986	3	160	Scientific Calculations	Chemical Calculations	False	1.5511739253997805	7	0.6947583352697153
scibench-calculus	D	['6.0 $\mathrm{J}$', '2.4 $\mathrm{J}$', '4.0 $\mathrm{J}$', ' 3.2 $\mathrm{J}$', '7.5 $\mathrm{J}$', '4.5 $\mathrm{J}$', '3.6 $\mathrm{J}$', '5.5 $\mathrm{J}$', '5.0 $\mathrm{J}$', '2.8 $\mathrm{J}$']	math	What is the total work required to stretch a spring from its natural length of 12 cm to 20 cm, given that a 30 N force is needed to stretch it from 12 cm to 15 cm?		7986	3	160	Scientific Calculations	Chemical Calculations	False	1.5511739253997805	7	0.6947583352697153
stemez-Business	I	['$143,530', '$87.50', '$150.00', '$75.80', '$135.40', '$100.00', '$180.25', '$92.60', '$115.75', '$1,240']	business	"What was the average cost per employee for the on-the-job training program at Judith Franklyn Corporation, which trained 1,240 employees with the following total expenses?

- Part-time instruction: **$114,770**
- Janitorial services: **$6,080**
- Books: **$12,370**
- Supplies: **$4,160**
- Miscellaneous: **$6,150**"		669	8	115	Economics & Finance MCQs	Business Finance Questions	False	1.0640301704406738	8	0.4765705623252985
stemez-Business	I	['$143,530', '$87.50', '$150.00', '$75.80', '$135.40', '$100.00', '$180.25', '$92.60', '$115.75', '$1,240']	business	What was the average cost per employee for the on-the-job training program at Judith Franklyn Corporation, which trained 1,240 employees with total expenses of $114,770 (part-time instruction), $6,080 (janitorial services), $12,370 (books), $4,160 (supplies), and $6,150 (miscellaneous)?		669	8	115	Economics & Finance MCQs	Business Finance Questions	False	1.0640301704406738	8	0.4765705623252985
ori_mmlu-conceptual_physics	J	['minus 3', 'minus 2', 'minus 1', 'plus 1', 'plus 3', 'plus 2', 'does not change', 'plus 4', 'minus 4', 'zero']	physics	What is the net change in the atomic number of an element after it undergoes the emission of **one alpha particle**, followed by **two successive beta particles**?		10258	9	70	Biology Questions	Chemistry & Biology Reactions	False	1.2258085012435913	1	0.5490297765700071
ori_mmlu-conceptual_physics	J	['minus 3', 'minus 2', 'minus 1', 'plus 1', 'plus 3', 'plus 2', 'does not change', 'plus 4', 'minus 4', 'zero']	physics	What is the net change in the atomic number of an element after it undergoes the emission of **one alpha particle**, followed by **two successive beta particle emissions**?		10258	9	70	Biology Questions	Chemistry & Biology Reactions	False	1.2258085012435913	1	0.5490297765700071
ori_mmlu-moral_disputes	H	['a capitalist.', 'a feminist.', 'an anarchist.', 'a socialist.', 'a distributionist.', 'a minimalist.', 'an abolitionist.', 'a retentionist.', 'a pacifist.', 'a humanitarian.']	philosophy	Which of the following best describes Ernest van den Haag's stance on the death penalty and criminal justice philosophy?		11230	7	53	Legal & Moral Implications	Moral Disputes	False	0.0367994233965873	5	0.0164821660029575
ori_mmlu-professional_law	G	['a direct participant.', 'an accessory after the fact.', 'a principal in the second degree.', 'an accomplice.', 'an indirect participant.', 'an accessory before the fact.', 'not respbnsible.', 'a primary offender.', 'a principal in the first degree.', 'a conspirator.']	law	In the following scenario, if the defendant is charged as a co-conspirator for his role in informing two men about the defibrillators stored in an old warehouse—leading them to break in, steal the devices, and accidentally start a fire that destroyed the building—what is the most likely legal classification of his responsibility?		906	6	220	Legal & Moral Implications	Legal Scenarios	False	1.6039469242095947	6	0.7183949373295699
ori_mmlu-high_school_geography	D	['better healthcare.', 'job opportunities.', 'better schools.', 'overcrowding.', 'political freedom.', 'safety.', 'better climate.', 'lower taxes.']	other	Which of the following is **not** typically classified as a *pull factor* that attracts migrants to a new location?		5574	3	48	Miscellaneous	Geography & Sociology	False	0.7200049161911011	8	0.3224844156853766
ori_mmlu-high_school_geography	D	['better healthcare.', 'job opportunities.', 'better schools.', 'overcrowding.', 'political freedom.', 'safety.', 'better climate.', 'lower taxes.']	other	Which of the following is **not** typically classified as a *pull factor* that attracts migrants to a new location?		5574	3	48	Miscellaneous	Geography & Sociology	False	0.7200049161911011	8	0.3224844156853766
ori_mmlu-professional_law	I	['admitted against the father only, because the son recanted his confession.', 'not admitted against the son, but admitted against the father as it implicates him in the crime.', 'admitted against both the son and the father, because the son implicated the father in the crime.', 'not admitted against the son or the father, because the son was under duress when he confessed.', 'admitted against the son only, because it is his confession.', 'admitted against both the son and the father, because they were jointly charged.', 'not admitted against the son or the father, because the confession is hearsay not within any recognized exception.', 'not admitted against the son or the father, because the son recanted the confession.', 'admitted against both the son and the father, because they were engaged in a conspiracy.', 'admitted against the son only.']	law	In a joint trial where a father and son are co-defendants in a bank robbery case, the son initially confessed on video after receiving *Miranda* warnings but later recanted on the stand. The prosecution seeks to admit the son’s videotaped confession as evidence. Both defendants object. Under the rules of evidence and confrontation, how should the court rule on the admissibility of the son’s confession?		1540	8	310	Legal & Moral Implications	Legal Scenarios	False	1.7277289628982544	8	0.7738359176912405
ori_mmlu-professional_law	I	['admitted against the father only, because the son recanted his confession.', 'not admitted against the son, but admitted against the father as it implicates him in the crime.', 'admitted against both the son and the father, because the son implicated the father in the crime.', 'not admitted against the son or the father, because the son was under duress when he confessed.', 'admitted against the son only, because it is his confession.', 'admitted against both the son and the father, because they were jointly charged.', 'not admitted against the son or the father, because the confession is hearsay not within any recognized exception.', 'not admitted against the son or the father, because the son recanted the confession.', 'admitted against both the son and the father, because they were engaged in a conspiracy.', 'admitted against the son only.']	law	In a joint trial where a father and son are co-defendants charged with bank robbery, the son initially confessed during a *Mirandized* police interrogation, implicating both himself and his father. At trial, the son testifies and retracts his confession, denying involvement. The prosecution moves to admit the videotaped confession into evidence over objections from both defendants. Under the rules of evidence and confrontation, how should the court rule on the admissibility of the son’s confession?		1540	8	310	Legal & Moral Implications	Legal Scenarios	False	1.7277289628982544	8	0.7738359176912405
